"citation_number","citation_issued_datetime","violation","violation_desc","citation_location","vehicle_plate_state","vehicle_plate","fine_amount","date_added","the_geom",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"773090242","2009-10-26T09:36:00.000","T37C","ST CLEANIN","29 GOLD MINE DR","CA","114JYZ68","53","2009-10-26T00:00:00.000","POINT (-122.43696449199996 37.74380125400006)","57","57","9","5","22"
"772518935","2009-10-22T10:23:00.000","T202","PRK METER","307 WEST PORTAL AVE","CA","5XFF732","53","2009-10-22T00:00:00.000","POINT (-122.46917070799998 37.73780280300008)","46","46","10","8","41"
"770387225","2009-09-04T08:10:00.000","V22500F","ON SIDEWLK","98 ARLETA AVE","CA","5PAD449","103","2009-09-04T00:00:00.000",,,,,,
"769763396","2009-09-09T12:41:00.000","T202.1","PRK MTR #1","521 04TH  ST","CA","5KXT400","63","2009-09-09T00:00:00.000",,,,,,
"773038140","2009-10-28T13:53:00.000","T33.3","TRK LDG ZN","1328 SANSOME ST","CA","6GAF040","73","2009-10-28T00:00:00.000","POINT (-122.402973181 37.80249434600006)","77","77","6","3","8"
"773041080","2009-10-31T11:37:00.000","T32.10","OFF ST PRK","12 PARKLOT 20 NORTON ST","CA","GFAVINA","53","2009-10-31T00:00:00.000","POINT (-122.43526702899999 37.72501701400006)","94","94","9","1","28"
"772761426","2009-10-27T06:14:00.000","T37C","ST CLEANIN","445 PARNASSUS AVE","CA","CEDS55","53","2009-10-27T00:00:00.000","POINT (-122.45706041399995 37.763662503000035)","110","110","7","8","14"
"770301556","2009-09-03T17:12:00.000","T202","PRK METER","904 IRVING ST","CA","5HSK716","53","2009-09-03T00:00:00.000","POINT (-122.46767398099996 37.76422701200005)","109","109","10","11","14"
"812558305","2012-05-08T16:26:00.000","T58A","BLK WHEELS","314 SANCHEZ ST","CA","4YQP318","50","2012-05-08T00:00:00.000",,,,,,
"30735202T","2009-10-28T17:05:00.000","TC127D","FAILTODISP","PRIMARY",,,"75","2009-10-28T00:00:00.000","POINT (-122.41963999999996 37.777120000000025)","21","21","4","10","36"
"770244694","2009-09-01T15:31:00.000","T32A.2","TWAWY ZONE","489 06TH ST","CA","5JIK243","73","2009-09-01T00:00:00.000","POINT (-122.33386948499998 37.577951056000074)",,,,,
"770417686","2009-09-04T16:05:00.000","T202","PRK METER","2535 MISSION ST","CA","6A81319","53","2009-09-04T00:00:00.000","POINT (-122.41849299599994 37.75650401000007)","53","53","3","2","20"
"770469781","2009-09-05T12:38:00.000","T202","PRK METER","503 PRESIDIO AVE","CA","3WNM504","53","2009-09-05T00:00:00.000","POINT (-122.44683089299997 37.787190131000045)","11","11","8","6","31"
"770573683","2009-09-11T12:49:00.000","T58C","N/WITH SPC","303 05TH  AVE","CA","3GCS533","48","2009-09-11T00:00:00.000","POINT (-122.37168414999996 37.82008048100005)","36","36","1","10","37"
"771014963","2009-09-15T14:48:00.000","T202","PRK METER","1730 HAIGHT ST","CA","6EXX748","53","2009-09-15T00:00:00.000","POINT (-122.45066804499999 37.769591114000036)","25","25","7","11","3"
"770534752","2009-09-08T12:48:00.000","T202.1","PRK MTR #1","223 DRUMM ST","CA","5KEA624","63","2009-09-08T00:00:00.000","POINT (-122.39686586999994 37.79562130200003)","108","108","6","3","8"
"1001432246","2009-10-25T11:30:00.000","T38A","RED ZONE","225 PUTNAM","CA","3DBV270","88","2009-10-25T00:00:00.000",,,,,,
"770489322","2009-09-16T12:01:00.000","T315A","RESIDENTL","3401 CLAY ST","CA","7X90284","63","2009-09-16T00:00:00.000","POINT (-122.44910898699999 37.78865699100004)","10","10","8","6","31"
"770484536","2009-09-10T17:44:00.000","T32A.1","TWAWY ZN#1","235 CALIFORNIA ST","CA","4NGE575","73","2009-09-10T00:00:00.000","POINT (-122.39951402099996 37.792969019000054)","108","108","6","3","8"
"771329930","2009-10-29T16:20:00.000","T202","PRK METER","740 POST ST","CA","6HVS430","53","2009-10-29T00:00:00.000","POINT (-122.41403684799997 37.78766148600005)","50","50","6","3","21"
"770182534","2009-09-03T10:55:00.000","T202","PRK METER","2021 VAN NESS AVE","CA","5K99142","53","2009-09-03T00:00:00.000","POINT (-122.42329878299995 37.79435479500006)","102","102","4","6","30"
"771141254","2009-09-17T15:58:00.000","T202","PRK METER","1833 HAIGHT ST","CA","5KMC915","53","2009-09-17T00:00:00.000","POINT (-122.45258498799996 37.769193432000066)","25","25","7","11","3"
"771368743","2009-09-18T12:29:00.000","T37C","ST CLEANIN","888 WALLER ST","CA","5NEJ158","53","2009-09-18T00:00:00.000","POINT (-122.43828099299998 37.77036399000008)","112","112","7","11","3"
"771157192","2009-09-17T04:25:00.000","T37C","ST CLEANIN","2388 MISSION ST","CA","6EEJ625","53","2009-09-17T00:00:00.000","POINT (-122.41937896299999 37.75887998600007)","53","53","3","2","20"
"772776476","2009-10-23T13:10:00.000","T315A","RESIDENTL","175 08TH AVE","CA","5GOW685","63","2009-10-23T00:00:00.000","POINT (-122.36881876599995 37.818372027000066)","36","36","1","10","37"
"772542890","2009-10-28T09:31:00.000","T202","PRK METER","106 05TH  ST","CA","2YJR797","53","2009-10-28T00:00:00.000","POINT (-122.33951113999996 37.57396657500004)",,,,,
"773029935","2009-10-27T13:21:00.000","T37C","ST CLEANIN","510 HEARST AVE","CA","2VDU951","53","2009-10-27T00:00:00.000",,,,,,
"771142665","2009-09-18T12:38:00.000","T315A","RESIDENTL","410 GUERRERO ST","CA","2WKZ614","63","2009-09-18T00:00:00.000","POINT (-122.42414195999999 37.76451293100007)","37","37","3","5","20"
"771051002","2009-09-11T12:48:00.000","T37C","ST CLEANIN","01 BAKER ST","CA","6BEV831","53","2009-09-11T00:00:00.000","POINT (-122.44075499599995 37.771001015000024)","112","112","7","11","3"
"770657075","2009-09-07T12:30:00.000","T202","PRK METER","297 10TH AVE","CA","4CJS030","53","2009-09-07T00:00:00.000","POINT (-122.46877216399997 37.78282218500004)","5","5","8","4","11"
"PD20524840","2009-09-09T08:15:00.000","T33.5","SCH BUS ZN","785 SUNNYDALE AVE","CA","3JVW460","88","2009-09-09T00:00:00.000",,,,,,
"771857693","2009-10-22T11:51:00.000","V22500L","WHLCHR ACC","161 MONTCALM ST","CA","5BDA370","253","2009-10-22T00:00:00.000",,,,,,
"770664333","2009-09-03T06:58:00.000","T37C","ST CLEANIN","299 CHERRY ST","CA","6HLF100","53","2009-09-03T00:00:00.000","POINT (-122.45712780999997 37.78784529300003)","10","10","8","6","31"
"745505515","2009-09-08T17:30:00.000","T32C.1","OVTM PK #1","1020 FOLSOM ST","CA","4ZNL048","63","2009-09-08T00:00:00.000","POINT (-122.406121515 37.77817919100005)","32","32","1","10","34"
"770281632","2009-09-02T16:10:00.000","T202","PRK METER","412 HAYES ST","NM","883PBG","53","2009-09-02T00:00:00.000","POINT (-122.42340797699995 37.77707299100007)","22","22","4","11","9"
"770811263","2009-09-10T00:50:00.000","T37C","ST CLEANIN","16 SOUTH VAN NESS AVE","CA","5YMB511","53","2009-09-10T00:00:00.000","POINT (-122.41924561499997 37.77492308700005)","32","32","1","10","20"
"773048290","2009-10-30T09:23:00.000","T38B.1","YL ZN OT/D","2123 CHESTNUT ST","CA","5NDL361","73","2009-10-30T00:00:00.000","POINT (-122.43826194499997 37.80047859700005)","17","17","4","6","13"
"770938825","2009-09-12T11:39:00.000","T202","PRK METER","2533 IRVING ST","CA","4SLL062","53","2009-09-12T00:00:00.000","POINT (-122.48525200499995 37.76297199000004)","39","39","10","7","35"
"771815866","2009-10-28T16:15:00.000","T202","PRK METER","529 O'FARRELL ST","CA","5DUZ922","53","2009-10-28T00:00:00.000","POINT (-122.41357304799999 37.78565589900006)","20","20","5","10","36"
"768923886","2009-09-16T16:12:00.000","V22500F","ON SIDEWLK","396 TEHAMA ST","CA","7P49991","103","2009-09-16T00:00:00.000",,,,,,
"772852253","2009-10-31T02:25:00.000","T37C","ST CLEANIN","710 KEARNY ST","NV","850VZP","53","2009-10-31T00:00:00.000","POINT (-122.40453603799995 37.794650010000055)","104","104","6","3","6"
"772883016","2009-10-30T11:35:00.000","T315A","RESIDENTL","116 SAN CARLOS ST","CA","4ZOA938","63","2009-10-30T00:00:00.000","POINT (-122.42029200399998 37.76135201900007)","53","53","3","2","20"
"770786214","2009-09-08T07:33:00.000","T37C","ST CLEANIN","2010 NORIEGA ST","CA","7N90172","53","2009-09-08T00:00:00.000",,,,,,
"771054314","2009-09-15T15:23:00.000","T202","PRK METER","329 MCALLISTER ST","CA","6HKA850","53","2009-09-15T00:00:00.000","POINT (-122.41742799399998 37.78036468200003)","21","21","4","10","36"
"771112543","2009-09-16T15:02:00.000","T202","PRK METER","2309 NORIEGA ST","CA","4AWZ790","53","2009-09-16T00:00:00.000","POINT (-122.48852999999997 37.75345400300006)","39","39","10","7","35"
"PD20148925","2009-10-28T07:33:00.000","T32B","PROHIB PRK","2350 GREEN ST.","CA","8SOU571","73","2009-10-28T00:00:00.000","POINT (-122.43785401899999 37.796111981000024)","14","14","4","6","13"
"770105453","2009-09-01T15:01:00.000","T315A","RESIDENTL","1111 DOLORES ST","CA","4CBJ152","63","2009-09-01T00:00:00.000","POINT (-122.42482703299999 37.751535009000065)","52","52","3","5","20"
"770735722","2009-09-14T09:15:00.000","T37C","ST CLEANIN","105 JUAN BAUTISTA CIR","CA","6ECT718","53","2009-09-14T00:00:00.000",,,,,,
"770920673","2009-09-16T09:29:00.000","T37C","ST CLEANIN","1539 INGALLS ST","CA","4DQK642","53","2009-09-16T00:00:00.000","POINT (-122.38364196499998 37.729173013000036)","78","78","2","9","1"
"772471836","2009-10-27T11:14:00.000","T315A","RESIDENTL","756 MINNA ST","CA","5NQP463","63","2009-10-27T00:00:00.000","POINT (-122.41353044799996 37.77639262300005)","32","32","1","10","34"
"771116426","2009-09-16T15:52:00.000","T202","PRK METER","1411 VAN NESS AVE","CA","8T58144","53","2009-09-16T00:00:00.000","POINT (-122.42214123399998 37.78869185800005)","100","100","4","6","39"
"771160213","2009-09-17T12:16:00.000","T37C","ST CLEANIN","1145 MCALLISTER ST","CA","4AVA486","53","2009-09-17T00:00:00.000","POINT (-122.43103465999997 37.77865031300007)","97","97","4","11","39"
"772891372","2009-10-30T09:53:00.000","T202","PRK METER","327 08TH AVE","CA","5NUW076","53","2009-10-30T00:00:00.000","POINT (-122.37169291299995 37.820094503000064)","36","36","1","10","37"
"770558961","2009-09-03T07:32:00.000","T37C","ST CLEANIN","318 05TH  AVE","CA","15F8813","53","2009-09-03T00:00:00.000","POINT (-122.37160921999998 37.820189216000074)","36","36","1","10","37"
"770693711","2009-09-11T10:34:00.000","T202","PRK METER","3230 DIVISADERO ST","CA","5XYB033","53","2009-09-11T00:00:00.000","POINT (-122.44270418899998 37.79957973100005)","17","17","4","6","13"
"771030956","2009-09-12T14:54:00.000","T202","PRK METER","28 WEST PORTAL AVE","CA","4BSB664","53","2009-09-12T00:00:00.000","POINT (-122.46641602499994 37.740678013000036)","46","46","10","8","41"
"PD20172316","2009-10-25T17:28:00.000","PK6.01D","ILL PKG","MID DR. WEST GGP","CA","5DDA559","23","2009-10-25T00:00:00.000",,,,,,
"770195392","2009-09-01T07:11:00.000","T32A.2","TWAWY ZONE","3607 18TH ST","CA","5JAD164","73","2009-09-01T00:00:00.000","POINT (-122.42418900199999 37.761361994000026)","37","37","3","5","20"
"770439272","2009-09-08T08:34:00.000","T37C","ST CLEANIN","110 DAY ST","CA","5AUG328","53","2009-09-08T00:00:00.000","POINT (-122.42487598299999 37.74314401100003)","84","84","9","5","22"
"770507021","2009-09-09T12:19:00.000","T37C","ST CLEANIN","120 LAGUNA ST","CA","5EUF137","53","2009-09-09T00:00:00.000",,,,,,
"771817745","2009-10-26T17:03:00.000","T202","PRK METER","711 CORTLAND AVE","CA","6APR810","53","2009-10-26T00:00:00.000","POINT (-122.41505448999999 37.73900108200007)","83","83","9","2","2"
"765677334","2009-09-08T12:09:00.000","T315A","RESIDENTL","2 ULLOA ST","CA","4MGV636","63","2009-09-08T00:00:00.000","POINT (-122.45423301199997 37.745636999000055)","49","49","7","8","41"
"770949082","2009-09-18T12:21:00.000","T202","PRK METER","2419 MISSION ST","CA","5PQH530","53","2009-09-18T00:00:00.000","POINT (-122.41865803599995 37.75822598800005)","53","53","3","2","20"
"771139622","2009-10-26T17:47:00.000","T202.1","PRK MTR #1","502 PACIFIC AVE","CA","5YZJ284","63","2009-10-26T00:00:00.000","POINT (-122.40375253399998 37.79736898900006)","106","106","6","3","23"
"772901463","2009-10-27T12:31:00.000","T37C","ST CLEANIN","309 LILY ST","CA","5XDH686","53","2009-10-27T00:00:00.000","POINT (-122.42597541199996 37.77403369600006)","26","26","4","11","9"
"769946310","2009-09-09T16:12:00.000","V5204A","REG TABS","173 CLARA ST","CA","5WVE000","63","2009-09-09T00:00:00.000","POINT (-122.40160798799997 37.77985301700005)","32","32","1","10","34"
"772155635","2009-10-23T09:13:00.000","T32A.1","TWAWY ZN#1","201 BERRY ST","CA","6JHU616","83","2009-10-23T00:00:00.000","POINT (-122.39342004199995 37.77522000400006)","34","34","1","10","4"
"770254763","2009-09-02T14:13:00.000","T315A","RESIDENTL","631 PENNSYLVANIA AVE","CA","5TUL877","63","2009-09-02T00:00:00.000","POINT (-122.39287002099996 37.75848700100005)","54","54","2","9","26"
"765158715","2009-09-02T16:27:00.000","T315A","RESIDENTL","220 SHIPLEY ST","CA","4TKF457","63","2009-09-02T00:00:00.000","POINT (-122.403440365 37.77943998500007)","32","32","1","10","34"
"768978276","2009-09-03T17:36:00.000","T202","PRK METER","1331 FILLMORE ST","CA","6S87794","53","2009-09-03T00:00:00.000","POINT (-122.43244233699994 37.781717695000054)","97","97","4","11","39"
"770709133","2009-09-15T17:28:00.000","T32A.1","TWAWY ZN#1","135 POWELL ST","CA","6BNM821","73","2009-09-15T00:00:00.000","POINT (-122.40829096299996 37.786022014000025)","19","19","5","3","36"
"PD14964751","2009-09-11T19:59:00.000","T32B","PROHIB PRK","1 YACHT ROAD","CA","6HOT449","73","2009-09-11T00:00:00.000",,,,,,
"31267154T","2009-10-31T22:15:00.000","TC127D","FAILTODISP","CHURCH",,,"75","2009-10-31T00:00:00.000","POINT (-122.42821094699997 37.759423232000074)","52","52","3","5","5"
"770542500","2009-09-04T16:47:00.000","T202","PRK METER","2219 CHESTNUT ST","CA","LUUCKY1Z","53","2009-09-04T00:00:00.000","POINT (-122.43981102599997 37.800233992000074)","17","17","4","6","13"
"769989544","2009-09-01T15:26:00.000","V22500H","DBL PARK","678 MORSE ST","CA","6J68407","78","2009-09-01T00:00:00.000",,,,,,
"770247273","2009-09-02T22:33:00.000","V22500E","DRIVEWAY","3315 OCTAVIA ST","CA","5WWY496","88","2009-09-02T00:00:00.000","POINT (-122.43019798899996 37.80281201400004)","17","17","4","6","13"
"770570813","2009-09-09T09:06:00.000","V22500E","DRIVEWAY","387 STAPLES AVE","CA","5YAW747","88","2009-09-09T00:00:00.000","POINT (-122.45080900499994 37.72886502000006)","95","95","9","8","41"
"770694912","2009-09-05T15:25:00.000","T202","PRK METER","1344 09TH AVE","CA","5WBA181","53","2009-09-05T00:00:00.000","POINT (-122.37233079099997 37.83161127900007)","36","36","1","10","37"
"770321812","2009-09-01T08:46:00.000","T37C","ST CLEANIN","180 LEXINGTON ST","CA","6N72121","53","2009-09-01T00:00:00.000","POINT (-122.42090203899994 37.760489982000024)","53","53","3","2","20"
"770986473","2009-09-14T09:27:00.000","T202","PRK METER","3230 SACRAMENTO ST","CA","5UYZ753","53","2009-09-14T00:00:00.000","POINT (-122.44604944499997 37.78837287400006)","10","10","8","6","31"
"770129544","2009-09-02T12:53:00.000","T315A","RESIDENTL","7 DIAZ AVE","CA","5TTV696","63","2009-09-02T00:00:00.000","POINT (-122.47584600099998 37.71800098400007)","42","42","10","8","16"
"770505256","2009-09-04T10:01:00.000","T37C","ST CLEANIN","59 ANNAPOLIS TER","CA","5XDJ036","53","2009-09-04T00:00:00.000","POINT (-122.44810299099998 37.777662993000035)","12","12","7","4","18"
"770925492","2009-09-17T11:08:00.000","T32C.1","OVTM PK #1","475 MINNA ST","CA","HAVOUT","63","2009-09-17T00:00:00.000",,,,,,
"770682485","2009-09-10T16:10:00.000","T32C.1","OVTM PK #1","1185 FOLSOM ST","CA","5LOG368","63","2009-09-10T00:00:00.000","POINT (-122.40965358599999 37.775227346000065)","32","32","1","10","34"
"769551101","2009-09-14T08:30:00.000","T38B","YEL ZONEDN","710 SUTTER ST","CA","5ZMR385","73","2009-09-14T00:00:00.000","POINT (-122.41211339999995 37.788852888000065)","50","50","6","3","21"
"771129251","2009-09-18T02:10:00.000","T37C","ST CLEANIN","1453 MISSION ST","IN","EC880","53","2009-09-18T00:00:00.000","POINT (-122.41617799799997 37.77458297900006)","32","32","1","10","34"
"770706451","2009-09-09T13:02:00.000","T202.1","PRK MTR #1","434 PINE ST","CA","5K98717","63","2009-09-09T00:00:00.000","POINT (-122.40311551599996 37.791916816000025)","108","108","6","3","8"
"772817216","2009-10-27T07:05:00.000","T37C","ST CLEANIN","613 POST ST","CA","3JXL185","53","2009-10-27T00:00:00.000","POINT (-122.41197899999997 37.78764399600004)","50","50","6","3","36"
"1001902705","2009-09-10T11:15:00.000","T58A","BLK WHEELS","3130 CLEMENT","CA","5ZYB906","48","2009-09-10T00:00:00.000",,,,,,
"770910221","2009-09-10T12:15:00.000","V5200","NO PLATES","265 PRECITA AVE","CA","5FPP015","103","2009-09-10T00:00:00.000",,,,,,
"771711441","2009-10-26T17:17:00.000","T202.1","PRK MTR #1","1206 POST ST","CA","5WBB758","63","2009-10-26T00:00:00.000","POINT (-122.42181724099999 37.786660149000056)","100","100","4","6","39"
"770622926","2009-09-07T16:39:00.000","V22500E","DRIVEWAY","55 06TH AVE","CA","6AAT279","88","2009-09-07T00:00:00.000",,,,,,
"772678686","2009-10-28T16:14:00.000","T32A.1","TWAWY ZN#1","6 HARRISON ST","CA","8A79838","83","2009-10-28T00:00:00.000","POINT (-122.38872916799994 37.78948780700006)","30","30","1","10","8"
"770853613","2009-09-18T10:31:00.000","T32C.2","OVTME PRK","565 ELLIS ST","CA","5BEC709","53","2009-09-18T00:00:00.000","POINT (-122.41567198299998 37.78428201500003)","20","20","5","10","36"
"769674835","2009-09-01T15:31:00.000","V5204A","REG TABS","2620 20TH AVE","CA","6BBM970","63","2009-09-01T00:00:00.000","POINT (-122.47641938899994 37.73884328200006)","40","40","10","7","35"
"772809811","2009-10-30T00:44:00.000","T37C","ST CLEANIN","329 BERRY ST","CA","5YUW124","53","2009-10-30T00:00:00.000","POINT (-122.39594455499997 37.773639004000074)","34","34","1","10","4"
"770686431","2009-09-15T10:46:00.000","V22500B","PK/CROSS","1399 LAGUNA ST","CA","5NSH583","88","2009-09-15T00:00:00.000","POINT (-122.42782480299996 37.783841831000075)","97","97","4","11","39"
"772563245","2009-10-30T16:42:00.000","TC53A","DBL PKG/RS","2631 MISSION ST","CA","6U47937","103","2009-10-30T00:00:00.000","POINT (-122.41862871099994 37.75479590600003)","53","53","3","2","20"
"770221874","2009-09-02T08:15:00.000","T37C","ST CLEANIN","305 PERU AVE","CA","6FTP914","53","2009-09-02T00:00:00.000",,,,,,
"771012933","2009-09-18T10:24:00.000","T202.1","PRK MTR #1","612 FOLSOM ST","CA","5YAH208","63","2009-09-18T00:00:00.000","POINT (-122.39725109699998 37.78522159800008)","32","32","1","10","8"
"745504561","2009-09-01T15:35:00.000","T38B","YEL ZONEDN","1513 POLK ST","CA","6GDG232","73","2009-09-01T00:00:00.000","POINT (-122.42076847599998 37.790715068000054)","105","105","4","3","21"
"770215213","2009-09-15T15:26:00.000","T33.3","TRK LDG ZN","102 NEW MONTGOMERY ST","CA","6DLY836","73","2009-09-15T00:00:00.000","POINT (-122.40045954199996 37.787332553000056)","32","32","1","10","8"
"772903040","2009-10-23T10:36:00.000","T37C","ST CLEANIN","334 31ST AVE","CA","ISWF524","53","2009-10-23T00:00:00.000","POINT (-122.49118002199998 37.78291400400008)","8","8","8","4","29"
"1002091860","2009-10-26T11:19:00.000","T33C","TMP PK RES","478 5TH AVE.","CA","6FKP621","53","2009-10-26T00:00:00.000",,,,,,
"1001605931","2009-09-20T18:23:00.000","V22500I","BUS ZONE","1005 UNION ST.","CA","5WYB421","253","2009-09-20T00:00:00.000",,,,,,
"772591212","2009-10-23T10:52:00.000","V22500E","DRIVEWAY","2151 SACRAMENTO ST","CA","4ZYC232","88","2009-10-23T00:00:00.000","POINT (-122.42821499799999 37.79029100100007)","102","102","4","6","30"
"1001876562","2009-09-14T07:28:00.000","V22500E","DRIVEWAY","1212 HAMPSHIRE","CA","4KAA546","88","2009-09-14T00:00:00.000","POINT (-122.407524019 37.75242801700006)","53","53","3","2","20"
"11189942J","2009-09-17T17:38:00.000","V21113A","SCH/PUB GD","50 PHELAN AVE","CA","3AIN048","58","2009-09-17T00:00:00.000","POINT (-122.45229641599997 37.72393379300007)","95","95","9","8","41"
"1002094645","2009-10-23T13:13:00.000","T315A","RESIDENTL","2431 15 AVE","CA","5DSA292","63","2009-10-23T00:00:00.000",,,,,,
"770151981","2009-09-01T07:21:00.000","T37C","ST CLEANIN","1140 LEAVENWORTH ST","CA","5NRS562","53","2009-09-01T00:00:00.000","POINT (-122.41561297399994 37.791817010000045)","16","16","6","3","21"
"769597511","2009-09-15T10:36:00.000","T58A","BLK WHEELS","260 STOCKTON ST","CA","8P31644","48","2009-09-15T00:00:00.000",,,,,,
"770560991","2009-09-10T14:20:00.000","T202","PRK METER","3153 24TH ST","CA","7E28043","53","2009-09-10T00:00:00.000","POINT (-122.41529395899994 37.75220598000004)","53","53","3","2","20"
"770606185","2009-09-11T14:43:00.000","T58A","BLK WHEELS","923 HYDE ST","CA","5YAB440","48","2009-09-11T00:00:00.000","POINT (-122.41711554199998 37.789346059000025)","50","50","6","3","21"
"772381816","2009-10-23T09:27:00.000","T58A","BLK WHEELS","700 JACKSON ST","CA","6AZH498","48","2009-10-23T00:00:00.000","POINT (-122.40671178599996 37.796090691000074)","104","104","6","3","6"
"769404370","2009-09-14T11:46:00.000","T38B","YEL ZONEDN","122 SUTTER ST","CA","4MQS943","73","2009-09-14T00:00:00.000","POINT (-122.40283138299998 37.79001047400004)","19","19","6","3","8"
"770315965","2009-09-02T07:03:00.000","T37C","ST CLEANIN","634 ELLIS ST","CA","6HNV468","53","2009-09-02T00:00:00.000","POINT (-122.41664045599998 37.784451947000036)","20","20","5","10","36"
"770506763","2009-09-09T09:11:00.000","T37C","ST CLEANIN","207 WEBSTER ST","CA","5BQH536","53","2009-09-09T00:00:00.000","POINT (-122.42917195999996 37.772677018000024)","26","26","4","11","9"
"770341434","2009-09-02T15:27:00.000","V5204A","REG TABS","470 24TH AVE","CA","7C82713","63","2009-09-02T00:00:00.000",,,,,,
"770499192","2009-09-03T08:14:00.000","T37C","ST CLEANIN","104 JULIAN AVE","CA","5ATB023","53","2009-09-03T00:00:00.000",,,,,,
"770623420","2009-09-09T11:04:00.000","T202","PRK METER","1308 20TH AVE","CA","4T16020","53","2009-09-09T00:00:00.000","POINT (-122.47792203099999 37.76328199400007)","39","39","10","7","35"
"771050770","2009-09-11T09:38:00.000","T37C","ST CLEANIN","79 TERRA VISTA AVE","CA","5TFE026","53","2009-09-11T00:00:00.000","POINT (-122.44329115899995 37.78137700900004)","13","13","7","6","18"
"770562435","2009-09-09T13:23:00.000","T315A","RESIDENTL","1961 BUCHANAN ST","CA","5WHW199","63","2009-09-09T00:00:00.000","POINT (-122.43046503599999 37.788130985000066)","101","101","4","11","30"
"771250373","2009-09-18T09:41:00.000","V22511.57","LST/ ST DP","609 TURK ST","CA","6FWJ474","103","2009-09-18T00:00:00.000","POINT (-122.41917818899998 37.78207127200005)","21","21","4","10","36"
"771158080","2009-09-15T12:23:00.000","T37C","ST CLEANIN","491 GATES ST","CA","4CYC569","53","2009-09-15T00:00:00.000","POINT (-122.41390398799996 37.73721100700004)","83","83","9","2","2"
"771158905","2009-09-17T07:17:00.000","T37C","ST CLEANIN","1356 GUERRERO ST","CA","5HSK734","53","2009-09-17T00:00:00.000",,,,,,
"770502364","2009-09-02T06:15:00.000","T37C","ST CLEANIN","1278 FLORIDA ST","CA","4GDA689","53","2009-09-02T00:00:00.000",,,,,,
"770411320","2009-09-08T13:17:00.000","T315A","RESIDENTL","1601 BEACH ST","CA","6CSJ782","63","2009-09-08T00:00:00.000","POINT (-122.43561303399997 37.80455901200003)","17","17","4","6","13"
